t [s];Tf [degC];P [W]
62160;21,19;4978
62220;21,19;4985
62280;21,19;4983
62340;21,19;4977
62400;21,19;4977
62460;21,20;4977
62520;21,20;4978
62580;21,20;4981
62640;21,20;4978
62700;21,20;4978
62760;21,20;4975
62820;21,20;4974
62880;21,20;4969
62940;21,20;4962
63000;21,21;4969
63060;21,21;4972
63120;21,21;4964
63180;21,21;4972
63240;21,22;4984
63300;21,22;4982
63360;21,23;4989
63420;21,22;4981
63480;21,22;4973
63540;21,23;4980
63600;21,23;4981
63660;21,23;4985
63720;21,24;4988
63780;21,24;4982
63840;21,23;4974
63900;21,23;4975
63960;21,24;4984
64020;21,24;4984
64080;21,25;4987
64140;21,25;4986
64200;21,25;4988
64260;21,25;4992
64320;21,26;4993
64380;21,26;4989
64440;21,25;4985
64500;21,25;4982
64560;21,25;4979
64620;21,26;4977
64680;21,26;4973
64740;21,25;4965
64800;21,25;4961
64860;21,26;4966
64920;21,26;4966
64980;21,26;4968
65040;21,27;4979
65100;21,27;4975
65160;21,27;4979
65220;21,27;4973
65280;21,27;4973
65340;21,28;4979
65400;21,28;4983
65460;21,28;4984
65520;21,29;4994
65580;21,29;4986
65640;21,29;4978
65700;21,29;4982
65760;21,29;4985
65820;21,30;4992
65880;21,30;4993
65940;21,30;4988
66000;21,29;4975
66060;21,30;4976
66120;21,30;4984
66180;21,31;4985
66240;21,31;4983
66300;21,30;4976
66360;21,31;4975
66420;21,31;4975
66480;21,31;4979
66540;21,32;4982
66600;21,32;4986
66660;21,32;4986
66720;21,32;4981
66780;21,32;4974
66840;21,32;4973
66900;21,32;4980
66960;21,33;4987
67020;21,33;4983
67080;21,33;4975
67140;21,33;4973
67200;21,33;4977
67260;21,33;4982
67320;21,34;4986
67380;21,35;4984
67440;21,34;4982
67500;21,34;4973
67560;21,34;4977
67620;21,35;4981
67680;21,35;4991
67740;21,35;4990
67800;21,35;4986
67860;21,35;4986
67920;21,35;4981
67980;21,36;4985
68040;21,35;4976
68100;21,35;4973
68160;21,36;4976
68220;21,36;4980
68280;21,36;4978
68340;21,36;4980
68400;21,37;4987
68460;21,37;4983
68520;21,37;4983
68580;21,37;4986
68640;21,37;4984
68700;21,38;4987
68760;21,37;4992
68820;21,36;4983
68880;21,36;4978
68940;21,37;4982
69000;21,37;4981
69060;21,38;4985
69120;21,38;4992
69180;21,38;4987
69240;21,38;4979
69300;21,39;4980
69360;21,39;4985
69420;21,39;4987
69480;21,40;4988
69540;21,40;4978
69600;21,40;4973
69660;21,41;5002
69720;21,40;4987
69780;21,40;4982
69840;21,40;4975
69900;21,40;4978
69960;21,40;4978
70020;21,41;4993
70080;21,40;4982
70140;21,40;4973
70200;21,41;4974
70260;21,41;4971
70320;21,41;4972
70380;21,42;4991
70440;21,42;4996
70500;21,42;4987
70560;21,42;4988
70620;21,42;4980
70680;21,42;4976
70740;21,43;4986
70800;21,43;4986
70860;21,43;4982
70920;21,43;4983
70980;21,44;4987
71040;21,44;4983
71100;21,44;4984
71160;21,44;4988
71220;21,44;4982
71280;21,44;4975
71340;21,44;4981
71400;21,45;4984
71460;21,45;4982
71520;21,45;4983
71580;21,45;4986
71640;21,45;4988
71700;21,45;4986
71760;21,45;4974
71820;21,45;4967
71880;21,46;4976
71940;21,46;4990
72000;21,47;4989
72060;21,47;4978
72120;21,47;4981
72180;21,47;4988
72240;21,49;5021
72300;21,49;5019
72360;21,49;5004
72420;21,48;4995
72480;21,48;4987
72540;21,49;5008
72600;21,49;4999
72660;21,49;4992
72720;21,48;4988
72780;21,48;4984
72840;21,48;4976
72900;21,49;4983
72960;21,49;4984
73020;21,49;4975
73080;21,49;4974
73140;21,49;4972
73200;21,49;4969
73260;21,50;4996
73320;21,51;5011
73380;21,51;5005
73440;21,51;4995
73500;21,51;4989
73560;21,51;4986
73620;21,51;4988
73680;21,51;4991
73740;21,51;4990
73800;21,51;4992
73860;21,52;4996
73920;21,52;4994
73980;21,52;4989
74040;21,52;4987
74100;21,52;4985
74160;21,52;4983
74220;21,52;4980
74280;21,52;4971
74340;21,52;4980
74400;21,53;4990
74460;21,53;4992
74520;21,53;4991
74580;21,54;4996
74640;21,53;4988
74700;21,53;4982
74760;21,53;4983
74820;21,54;4997
74880;21,54;4992
74940;21,54;4979
75000;21,54;4972
75060;21,54;4980
75120;21,54;4983
75180;21,54;4974
75240;21,54;4975
75300;21,54;4976
75360;21,55;4980
75420;21,54;4973
75480;21,55;4973
75540;21,55;4974
75600;21,55;4975
75660;21,55;4980
75720;21,56;4991
75780;21,57;4997
75840;21,57;4993
75900;21,57;4990
75960;21,57;4993
76020;21,57;4994
76080;21,57;4986
76140;21,56;4979
76200;21,57;4977
76260;21,57;4979
76320;21,57;4981
76380;21,57;4982
76440;21,57;4976
76500;21,58;4976
76560;21,58;4980
76620;21,58;4985
76680;21,58;4979
76740;21,58;4981
76800;21,59;4983
76860;21,59;4987
76920;21,59;4986
76980;21,60;4999
77040;21,60;4999
77100;21,59;4982
77160;21,59;4979
77220;21,60;4983
77280;21,60;4982
77340;21,60;4979
77400;21,60;4978
77460;21,59;4975
77520;21,60;4976
77580;21,60;4974
77640;21,60;4975
77700;21,60;4972
77760;21,60;4971
77820;21,60;4974
77880;21,61;4986
77940;21,61;4991
78000;21,61;4982
78060;21,61;4980
78120;21,61;4983
78180;21,61;4981
78240;21,62;4981
78300;21,62;4983
78360;21,61;4978
78420;21,61;4975
78480;21,61;4967
78540;21,62;4971
78600;21,62;4983
78660;21,62;4984
78720;21,62;4973
78780;21,62;4971
78840;21,63;4973
78900;21,63;4985
78960;21,63;4981
79020;21,63;4985
79080;21,64;4987
79140;21,64;4986
79200;21,64;4984
79260;21,64;4984
79320;21,64;4984
79380;21,65;4991
79440;21,64;4984
79500;21,63;4958
79560;21,63;4961
79620;21,65;4980
79680;21,65;4982
79740;21,65;4974
79800;21,65;4977
79860;21,65;4974
79920;21,65;4969
79980;21,65;4965
80040;21,65;4971
80100;21,66;4974
80160;21,66;4972
80220;21,66;4974
80280;21,66;4978
80340;21,66;4979
80400;21,66;4979
80460;21,67;4982
80520;21,67;4988
80580;21,67;4983
80640;21,67;4974
80700;21,67;4972
80760;21,67;4969
80820;21,67;4975
80880;21,68;4981
80940;21,68;4984
81000;21,68;4979
81060;21,68;4975
81120;21,67;4967
81180;21,68;4971
81240;21,68;4979
81300;21,68;4981
81360;21,69;4978
81420;21,69;4983
81480;21,69;4981
81540;21,69;4972
81600;21,69;4979
81660;21,69;4979
81720;21,69;4977
81780;21,69;4972
81840;21,69;4973
81900;21,70;4972
81960;21,70;4983
82020;21,70;4984
82080;21,70;4977
82140;21,70;4976
82200;21,71;4980
82260;21,71;4979
82320;21,71;4979
82380;21,71;4981
82440;21,71;4986
82500;21,71;4984
82560;21,71;4976
82620;21,71;4974
82680;21,71;4979
82740;21,72;4983
82800;21,72;4980
82860;21,72;4976
82920;21,72;4979
82980;21,72;4982
83040;21,73;4984
83100;21,73;4984
83160;21,73;4985
83220;21,73;4984
83280;21,73;4989
83340;21,73;4991
83400;21,73;4985
83460;21,74;4985
83520;21,73;4981
83580;21,73;4979
83640;21,74;4981
83700;21,74;4981
83760;21,74;4983
83820;21,74;4986
83880;21,74;4985
83940;21,74;4987
84000;21,75;4989
84060;21,75;4984
84120;21,75;4985
84180;21,75;4987
84240;21,75;4979
84300;21,75;4981
84360;21,75;4984
84420;21,75;4984
84480;21,76;4982
84540;21,76;4980
84600;21,76;4981
84660;21,76;4978
84720;21,76;4978
84780;21,76;4981
84840;21,76;4983
84900;21,76;4982
84960;21,76;4978
85020;21,77;4978
85080;21,77;4982
85140;21,77;4987
85200;21,78;4986
85260;21,77;4980
85320;21,77;4977
85380;21,77;4979
85440;21,78;4984
85500;21,78;4988
85560;21,78;4988
85620;21,78;4982
85680;21,78;4983
85740;21,79;4982
85800;21,79;4993
85860;21,79;4996
85920;21,79;4985
85980;21,79;4985
86040;21,79;4983
86100;21,80;4993
86160;21,80;4983
86220;21,79;4978
86280;21,80;4984
86340;21,80;4981
86400;21,80;4978
86460;21,80;4987
86520;21,81;4989
86580;21,80;4985
86640;21,80;4977
86700;21,80;4976
86760;21,81;4979
86820;21,81;4983
86880;21,81;4981
86940;21,81;4982
87000;21,81;4979
87060;21,81;4976
87120;21,81;4973
87180;21,81;4973
87240;21,81;4972
87300;21,82;4980
87360;21,83;4995
87420;21,83;4997
87480;21,83;4996
87540;21,83;5000
87600;21,83;4997
87660;21,82;4982
87720;21,82;4973
87780;21,82;4968
87840;21,82;4965
87900;21,82;4963
87960;21,82;4963
88020;21,83;4971
88080;21,82;4963
88140;21,83;4965
88200;21,84;4984
88260;21,83;4976
88320;21,84;4981
88380;21,84;4982
88440;21,85;4986
88500;21,85;4987
88560;21,85;4985
88620;21,84;4978
88680;21,84;4976
88740;21,84;4977
88800;21,85;4977
88860;21,85;4977
88920;21,85;4983
88980;21,85;4984
89040;21,85;4982
89100;21,85;4978
89160;21,86;4981
89220;21,86;4983
89280;21,85;4969
89340;21,85;4963
89400;21,87;4993
89460;21,88;5008
89520;21,87;4991
89580;21,86;4974
89640;21,86;4968
89700;21,86;4973
89760;21,87;4988
89820;21,89;5013
89880;21,89;5015
89940;21,88;5001
90000;21,88;4995
90060;21,88;4990
90120;21,88;4994
90180;21,89;4991
90240;21,88;4973
90300;21,88;4977
90360;21,88;4985
90420;21,89;4986
90480;21,89;4992
90540;21,88;4981
90600;21,88;4974
90660;21,89;4987
90720;21,89;4985
90780;21,89;4984
90840;21,90;4989
90900;21,89;4982
90960;21,89;4975
91020;21,90;4979
91080;21,90;4984
91140;21,90;4981
91200;21,90;4976
91260;21,90;4976
91320;21,90;4972
91380;21,90;4968
91440;21,90;4975
91500;21,91;4978
91560;21,90;4975
91620;21,91;4976
91680;21,91;4980
91740;21,91;4984
91800;21,91;4985
91860;21,91;4984
91920;21,91;4982
91980;21,91;4984
92040;21,92;4990
92100;21,92;4989
92160;21,92;4990
92220;21,92;4988
92280;21,92;4984
92340;21,92;4985
92400;21,91;4973
92460;21,91;4979
92520;21,92;4984
92580;21,92;4985
92640;21,91;4985
92700;21,91;4972
92760;21,91;4974
92820;21,92;4973
92880;21,92;4977
92940;21,92;4973
93000;21,93;4984
93060;21,93;4975
93120;21,93;4986
93180;21,93;4983
93240;21,93;4986
93300;21,93;4981
93360;21,94;4986
93420;21,94;4987
93480;21,93;4983
93540;21,94;4982
93600;21,94;4984
93660;21,94;4979
93720;21,95;4987
93780;21,95;4997
93840;21,95;4992
93900;21,95;4984
93960;21,95;4987
94020;21,95;4994
94080;21,96;5000
94140;21,96;5000
94200;21,96;4992
94260;21,95;4980
94320;21,95;4972
94380;21,96;4983
94440;21,96;4989
94500;21,97;4994
94560;21,97;4995
94620;21,96;4985
94680;21,97;4987
94740;21,96;4979
94800;21,97;4984
94860;21,97;4988
94920;21,97;4976
94980;21,97;4974
95040;21,97;4980
95100;21,97;4987
95160;21,97;4980
95220;21,97;4974
95280;21,97;4977
95340;21,98;4979
95400;21,98;4987
95460;21,98;4986
95520;21,98;4982
95580;21,98;4979
95640;21,98;4980
95700;21,98;4980
95760;21,98;4977
95820;21,99;4979
95880;21,99;4984
95940;21,99;4983
96000;21,99;4977
96060;21,99;4987
96120;22,01;5013
96180;22,02;5019
96240;22,01;5008
96300;22,01;4997
96360;22,00;4992
96420;22,00;4983
96480;22,00;4972
96540;22,00;4977
96600;22,01;4988
96660;22,01;4982
96720;22,00;4971
96780;22,01;4976
96840;22,01;4982
96900;22,00;4971
96960;22,01;4967
97020;22,00;4963
97080;22,01;4965
97140;22,01;4973
97200;22,02;4983
97260;22,02;4979
97320;22,02;4978
97380;22,02;4981
97440;22,02;4989
97500;22,02;4980
97560;22,02;4976
97620;22,03;4973
97680;22,03;4988
97740;22,04;4991
97800;22,04;4991
97860;22,03;4990
97920;22,02;4984
97980;22,01;4973
98040;22,01;4973
98100;22,02;4977
98160;22,03;4982
98220;22,03;4982
98280;22,03;4979
98340;22,03;4981
98400;22,04;4984
98460;22,04;4988
98520;22,04;4993
98580;22,04;4989
98640;22,04;4985
98700;22,05;4983
98760;22,04;4983
98820;22,05;4985
98880;22,05;4989
98940;22,05;4989
99000;22,05;4979
99060;22,04;4969
99120;22,04;4970
99180;22,05;4978
99240;22,05;4982
99300;22,05;4981
99360;22,06;4985
99420;22,06;4988
99480;22,06;4985
99540;22,06;4987
99600;22,07;4991
99660;22,07;4990
99720;22,06;4984
99780;22,07;4989
99840;22,07;4986
99900;22,07;4986
99960;22,07;4985
100020;22,07;4983
100080;22,07;4989
100140;22,08;4988
100200;22,08;4996
100260;22,07;4961
100320;22,01;4866
100380;22,01;4864
100440;22,04;4897
100500;22,07;4964
100560;22,12;5043
100620;22,12;5052
100680;22,10;5020
100740;22,09;5001
100800;22,09;4996
100860;22,09;4993
100920;22,09;4990
100980;22,09;4988
101040;22,10;5000
101100;22,12;5032
101160;22,11;5021
101220;22,07;4938
101280;22,03;4873
101340;22,05;4905
101400;22,06;4929
101460;22,07;4943
101520;22,10;4975
101580;22,10;4982
101640;22,10;4977
101700;22,10;4980
101760;22,10;4978
101820;22,10;4982
101880;22,10;4982
101940;22,11;4981
102000;22,11;4986
102060;22,11;4983
102120;22,11;4975
102180;22,11;4975
102240;22,11;4983
102300;22,10;4983
102360;22,11;4985
102420;22,11;4981
102480;22,11;4978
102540;22,11;4980
102600;22,11;4978
102660;22,12;4982
102720;22,11;4978
102780;22,11;4977
102840;22,12;4983
102900;22,13;4990
102960;22,13;4992
103020;22,13;4984
103080;22,12;4976
103140;22,12;4975
103200;22,13;4982
103260;22,13;4986
103320;22,13;4983
103380;22,13;4987
103440;22,14;4989
103500;22,13;4987
103560;22,13;4981
103620;22,13;4979
103680;22,13;4979
103740;22,14;4985
103800;22,14;4982
103860;22,14;4985
103920;22,14;4981
103980;22,14;4978
104040;22,15;4992
104100;22,15;4994
104160;22,15;4996
104220;22,15;4991
104280;22,14;4978
104340;22,15;4985
104400;22,14;4982
104460;22,15;4980
104520;22,15;4982
104580;22,14;4968
104640;22,15;4973
104700;22,15;4983
104760;22,16;4993
104820;22,16;4989
104880;22,16;4991
104940;22,16;4991
105000;22,16;4984
105060;22,16;4975
105120;22,16;4978
105180;22,16;4986
105240;22,17;4990
105300;22,17;4988
105360;22,16;4981
105420;22,16;4978
105480;22,17;4984
105540;22,17;4987
105600;22,17;4992
105660;22,17;4989
105720;22,17;4980
105780;22,17;4976
105840;22,17;4977
105900;22,17;4983
105960;22,18;4984
106020;22,18;4979
106080;22,18;4990
106140;22,18;4986
106200;22,18;4989
106260;22,18;4979
106320;22,18;4973
106380;22,18;4985
106440;22,19;4987
106500;22,19;4999
106560;22,19;4991
106620;22,19;4976
106680;22,19;4985
106740;22,19;4985
106800;22,19;4976
106860;22,19;4975
106920;22,19;4977
106980;22,20;4984
107040;22,19;4976
107100;22,20;4981
107160;22,20;4985
107220;22,20;4992
107280;22,20;4988
107340;22,20;4976
107400;22,20;4974
107460;22,20;4980
107520;22,20;4978
107580;22,20;4980
107640;22,21;4985
107700;22,21;4980
107760;22,20;4970
107820;22,20;4974
107880;22,21;4986
107940;22,21;4983
108000;22,21;4982
108060;22,21;4984
108120;22,21;4978
108180;22,21;4980
108240;22,22;4986
108300;22,22;4986
108360;22,22;4984
108420;22,22;4986
108480;22,22;4989
108540;22,22;4990
108600;22,22;4985
108660;22,23;4993
108720;22,22;4974
108780;22,22;4979
108840;22,22;4982
108900;22,23;4991
108960;22,23;4984
109020;22,22;4978
109080;22,22;4981
109140;22,23;4979
109200;22,23;4976
109260;22,23;4979
109320;22,23;4979
109380;22,23;4979
109440;22,23;4978
109500;22,24;4983
109560;22,24;4988
109620;22,24;4982
109680;22,24;4982
109740;22,24;4988
109800;22,24;4983
109860;22,24;4985
109920;22,25;4989
109980;22,25;4987
110040;22,25;4989
110100;22,25;4987
110160;22,25;4985
110220;22,25;4980
110280;22,25;4976
110340;22,25;4979
110400;22,25;4977
110460;22,25;4977
110520;22,25;4982
110580;22,25;4980
110640;22,26;4984
110700;22,26;4988
110760;22,26;4982
110820;22,26;4984
110880;22,26;4986
110940;22,26;4987
111000;22,26;4978
111060;22,26;4982
111120;22,26;4986
111180;22,26;4981
111240;22,26;4979
111300;22,27;4986
111360;22,26;4972
111420;22,26;4976
111480;22,27;4987
111540;22,27;4975
111600;22,27;4982
111660;22,28;4994
111720;22,28;4988
111780;22,27;4981
111840;22,27;4975
111900;22,28;4985
111960;22,28;4988
112020;22,28;4987
112080;22,28;4984
112140;22,28;4985
112200;22,29;4988
112260;22,28;4982
112320;22,28;4978
112380;22,29;4981
112440;22,29;4984
112500;22,29;4986
112560;22,29;4984
112620;22,29;4979
112680;22,30;4988
112740;22,29;4985
112800;22,29;4975
112860;22,29;4983
112920;22,29;4983
112980;22,29;4971
113040;22,29;4970
113100;22,29;4976
113160;22,29;4975
113220;22,29;4980
113280;22,30;4985
113340;22,30;4981
113400;22,30;4976
113460;22,30;4987
113520;22,31;4987
113580;22,31;4993
113640;22,31;4988
113700;22,30;4975
113760;22,30;4969
113820;22,31;4981
113880;22,31;4986
113940;22,31;4991
114000;22,31;4982
114060;22,31;4981
114120;22,31;4980
114180;22,31;4984
114240;22,32;4984
114300;22,31;4980
114360;22,32;4982
114420;22,32;4987
114480;22,32;4984
114540;22,32;4983
114600;22,32;4988
114660;22,32;4986
114720;22,32;4983
114780;22,32;4985
114840;22,33;4989
114900;22,33;4983
114960;22,32;4973
115020;22,32;4974
115080;22,33;4974
115140;22,33;4979
115200;22,33;4983
115260;22,33;4976
115320;22,33;4981
115380;22,33;4977
115440;22,33;4970
115500;22,34;4987
115560;22,34;4988
115620;22,34;4983
115680;22,34;4992
115740;22,34;4978
115800;22,33;4972
115860;22,34;4979
115920;22,34;4980
115980;22,34;4984
116040;22,35;4986
116100;22,34;4983
116160;22,34;4977
116220;22,35;4983
116280;22,35;4988
116340;22,35;4990
116400;22,35;4988
116460;22,35;4981
116520;22,35;4979
116580;22,35;4977
116640;22,35;4980
116700;22,36;4987
116760;22,36;4989
116820;22,36;4984
116880;22,35;4975
116940;22,35;4974
117000;22,36;4984
117060;22,36;4985
117120;22,36;4983
117180;22,36;4983
117240;22,36;4975
117300;22,36;4976
117360;22,36;4981
117420;22,36;4983
117480;22,36;4977
117540;22,37;4979
117600;22,37;4982
117660;22,37;4985
117720;22,37;4984
117780;22,37;4972
117840;22,37;4979
117900;22,37;4980
117960;22,37;4978
118020;22,38;4990
118080;22,37;4966
118140;22,35;4927
118200;22,35;4933
118260;22,36;4942
118320;22,36;4941
118380;22,37;4955
118440;22,37;4964
118500;22,38;4968
118560;22,38;4975
118620;22,38;4979
118680;22,38;4975
118740;22,38;4971
118800;22,38;4969
118860;22,38;4969
118920;22,38;4972
118980;22,39;4975
119040;22,39;4980
119100;22,39;4982
119160;22,39;4981
119220;22,39;4979
119280;22,39;4977
119340;22,39;4983
119400;22,40;4986
119460;22,39;4983
119520;22,39;4981
119580;22,39;4978
119640;22,39;4976
119700;22,40;4981
119760;22,39;4975
119820;22,40;4979
119880;22,40;4980
119940;22,40;4980
120000;22,40;4979
120060;22,40;4978
120120;22,40;4975
120180;22,40;4980
120240;22,41;4983
120300;22,40;4974
120360;22,40;4976
120420;22,40;4976
120480;22,40;4973
120540;22,41;4977
120600;22,41;4975
120660;22,41;4971
120720;22,41;4972
120780;22,41;4980
120840;22,42;4984
120900;22,42;4987
120960;22,42;4985
121020;22,42;4984
121080;22,42;4980
121140;22,42;4982
121200;22,43;4988
121260;22,42;4982
121320;22,42;4976
121380;22,42;4981
121440;22,42;4979
121500;22,42;4977
121560;22,43;4985
121620;22,43;4990
121680;22,43;4992
121740;22,43;4986
121800;22,43;4978
121860;22,43;4978
121920;22,43;4977
121980;22,43;4985
122040;22,43;4978
122100;22,43;4973
122160;22,43;4973
122220;22,43;4968
122280;22,43;4966
122340;22,43;4975
122400;22,44;4983
122460;22,44;4983
122520;22,44;4973
122580;22,43;4974
122640;22,44;4979
122700;22,44;4980
122760;22,44;4976
122820;22,44;4977
122880;22,44;4977
122940;22,45;4984
123000;22,45;4983
123060;22,45;4986
123120;22,45;4982
123180;22,45;4983
123240;22,45;4976
123300;22,45;4976
123360;22,45;4975
123420;22,45;4975
123480;22,45;4969
123540;22,45;4966
123600;22,45;4965
123660;22,45;4964
123720;22,45;4967
123780;22,45;4969
123840;22,45;4966
123900;22,45;4969
123960;22,46;4975
124020;22,46;4974
124080;22,46;4979
124140;22,46;4978
124200;22,46;4984
124260;22,47;4989
124320;22,47;4982
124380;22,46;4977
124440;22,47;4977
124500;22,47;4978
124560;22,46;4970
124620;22,46;4973
124680;22,47;4978
124740;22,47;4976
124800;22,48;4990
124860;22,48;5003
124920;22,48;4993
124980;22,48;4998
125040;22,48;4996
125100;22,48;4986
125160;22,48;4979
125220;22,48;4983
125280;22,48;4987
125340;22,48;4987
125400;22,48;4985
125460;22,48;4987
125520;22,48;4977
125580;22,48;4975
125640;22,48;4974
125700;22,48;4975
125760;22,49;4978
125820;22,49;4978
125880;22,49;4977
125940;22,49;4973
126000;22,49;4972
126060;22,50;4982
126120;22,50;4989
126180;22,50;4986
126240;22,50;4985
126300;22,49;4983
126360;22,50;4990
126420;22,51;4994
126480;22,49;4968
126540;22,49;4967
126600;22,50;4977
126660;22,50;4987
126720;22,49;4971
126780;22,50;4978
126840;22,51;4982
126900;22,51;4993
126960;22,51;4997
127020;22,51;4989
127080;22,50;4975
127140;22,50;4968
127200;22,51;4981
127260;22,51;4977
127320;22,51;4986
127380;22,50;4963
127440;22,50;4956
127500;22,50;4954
127560;22,50;4962
127620;22,51;4967
127680;22,51;4975
127740;22,51;4969
127800;22,51;4968
127860;22,51;4968
127920;22,52;4979
127980;22,53;4999
128040;22,52;4982
128100;22,51;4964
128160;22,51;4961
128220;22,51;4953
128280;22,51;4950
128340;22,52;4964
128400;22,52;4972
128460;22,52;4972
128520;22,52;4974
128580;22,52;4974
128640;22,53;4986
128700;22,53;4989
128760;22,53;4981
128820;22,53;4975
128880;22,53;4967
128940;22,53;4984
129000;22,54;4989
129060;22,53;4986
129120;22,53;4985
129180;22,54;4989
129240;22,53;4979
129300;22,54;4981
129360;22,54;4981
129420;22,54;4988
129480;22,54;4978
129540;22,54;4977
129600;22,54;4983
129660;22,54;4978
129720;22,54;4978
129780;22,55;4984
129840;22,54;4979
129900;22,54;4976
129960;22,54;4971
130020;22,54;4973
130080;22,55;4977
130140;22,54;4976
130200;22,55;4978
130260;22,55;4983
130320;22,56;4990
130380;22,56;4994
130440;22,56;4996
130500;22,56;4990
130560;22,55;4980
130620;22,56;4979
130680;22,56;4981
130740;22,56;4979
130800;22,55;4969
130860;22,55;4968
130920;22,56;4979
130980;22,56;4974
131040;22,56;4974
131100;22,55;4979
131160;22,57;5006
131220;22,64;5112
131280;22,62;5096
131340;22,60;5057
131400;22,59;5033
131460;22,59;5021
131520;22,59;5012
131580;22,58;5006
131640;22,58;4996
131700;22,58;4990
131760;22,58;4990
131820;22,58;4997
131880;22,58;4992
131940;22,58;4979
132000;22,58;4981
132060;22,58;4988
132120;22,58;4986
132180;22,58;4981
132240;22,59;4985
132300;22,58;4969
132360;22,58;4966
132420;22,59;4974
132480;22,59;4978
132540;22,59;4977
132600;22,59;4985
132660;22,59;4980
132720;22,59;4973
132780;22,59;4973
132840;22,59;4974
132900;22,59;4980
132960;22,60;4987
133020;22,60;4984
133080;22,59;4974
133140;22,59;4975
133200;22,60;4979
133260;22,59;4977
133320;22,59;4979
133380;22,60;4992
133440;22,60;4991
133500;22,60;4995
133560;22,61;5006
133620;22,61;5002
133680;22,61;4998
133740;22,61;4995
133800;22,61;4994
133860;22,60;4970
133920;22,54;4865
133980;22,55;4878
134040;22,57;4917
134100;22,58;4937
134160;22,59;4951
134220;22,58;4934
134280;22,60;4952
134340;22,60;4960
134400;22,61;4973
134460;22,61;4974
134520;22,61;4966
134580;22,61;4965
134640;22,61;4975
134700;22,62;4987
134760;22,62;4990
134820;22,61;4981
134880;22,62;4983
134940;22,62;4988
135000;22,61;4981
135060;22,61;4978
135120;22,62;4982
135180;22,62;4981
135240;22,61;4977
135300;22,62;4978
135360;22,62;4983
135420;22,62;4985
135480;22,62;4986
135540;22,62;4981
135600;22,62;4975
135660;22,62;4975
135720;22,62;4977
135780;22,63;4998
135840;22,68;5072
135900;22,69;5102
135960;22,67;5055
136020;22,66;5028
136080;22,65;5015
136140;22,65;5007
136200;22,64;5006
136260;22,64;5000
136320;22,64;4987
136380;22,64;4988
136440;22,64;4984
136500;22,64;4984
136560;22,64;4991
136620;22,64;4991
136680;22,65;4988
136740;22,65;4988
136800;22,65;4984
136860;22,65;4983
136920;22,65;4986
136980;22,65;4986
137040;22,65;4980
137100;22,65;4981
137160;22,65;4984
137220;22,66;4988
137280;22,66;4990
137340;22,65;4988
137400;22,66;4985
137460;22,65;4981
137520;22,65;4978
137580;22,65;4980
137640;22,66;4983
137700;22,66;4987
137760;22,66;4988
137820;22,66;4983
137880;22,66;4982
137940;22,66;4982
138000;22,67;4991
138060;22,67;4996
138120;22,66;4989
138180;22,66;4983
138240;22,66;4981
138300;22,67;4983
138360;22,67;4987
138420;22,67;4983
138480;22,67;4986
138540;22,66;4982
138600;22,66;4974
138660;22,66;4966
138720;22,66;4973
138780;22,67;4978
138840;22,67;4976
138900;22,67;4978
138960;22,67;4982
139020;22,67;4979
139080;22,68;4986
139140;22,67;4982
139200;22,67;4981
139260;22,68;4983
139320;22,68;4981
139380;22,67;4975
139440;22,67;4971
139500;22,67;4973
139560;22,68;4982
139620;22,68;4986
139680;22,68;4985
139740;22,68;4983
139800;22,68;4978
139860;22,68;4977
139920;22,69;4985
139980;22,69;4998
140040;22,69;4992
140100;22,68;4981
140160;22,68;4976
140220;22,69;4979
140280;22,69;4976
140340;22,69;4976
140400;22,69;4984
140460;22,69;4985
140520;22,69;4982
140580;22,69;4979
140640;22,69;4980
140700;22,69;4976
140760;22,69;4978
140820;22,69;4973
140880;22,70;4982
140940;22,70;4976
141000;22,70;4976
141060;22,70;4981
141120;22,70;4976
141180;22,70;4984
141240;22,70;4980
141300;22,70;4968
141360;22,70;4970
141420;22,70;4977
141480;22,71;4990
141540;22,71;4993
141600;22,71;4997
141660;22,72;5001
141720;22,72;5005
141780;22,72;4998
141840;22,71;4985
141900;22,71;4984
141960;22,72;4993
142020;22,72;4996
142080;22,72;4993
142140;22,72;4989
142200;22,71;4985
142260;22,71;4983
142320;22,72;4985
142380;22,72;4988
142440;22,72;4988
142500;22,71;4976
142560;22,72;4979
142620;22,72;4981
142680;22,72;4980
142740;22,72;4985
142800;22,72;4985
142860;22,72;4971
142920;22,72;4975
142980;22,72;4983
143040;22,73;4992
143100;22,73;4990
143160;22,73;4988
143220;22,72;4981
143280;22,72;4978
143340;22,73;4977
143400;22,73;4981
143460;22,73;4988
143520;22,73;4983
143580;22,73;4974
143640;22,73;4979
143700;22,73;4978
143760;22,73;4984
143820;22,74;4993
143880;22,74;4993
143940;22,74;4984
144000;22,73;4980
144060;22,73;4974
144120;22,73;4973
144180;22,74;4979
144240;22,74;4981
144300;22,74;4979
144360;22,74;4979
144420;22,74;4983
144480;22,74;4983
144540;22,74;4978
144600;22,74;4973
144660;22,74;4973
144720;22,74;4979
144780;22,75;4988
144840;22,75;4988
144900;22,75;4982
144960;22,75;4981
145020;22,75;4985
145080;22,75;4993
145140;22,75;4990
145200;22,75;4975
145260;22,75;4975
145320;22,75;4977
145380;22,75;4975
145440;22,74;4966
145500;22,75;4970
145560;22,76;4987
145620;22,75;4986
145680;22,76;4983
145740;22,75;4975
145800;22,75;4980
145860;22,76;4984
145920;22,76;4987
145980;22,76;4981
